pos,text
0,ürünü yıkadıktan sonra 2 beden küçüldü ne kadar çok beğenmiştim resmen param çöp oldu
0,model güzel . fakat maalesef dikiş / kalıp hatası var . kol altı dikişler ikinci yıkanışta açıldı . .
0,ürünün kumaşı çok kötü maalesef iade .
0,beğenmedim iade ettim . kalıp olarak çok bol
0,"iki adet aldık , birinin kumaşı süperdi ama ikincisi ince ve eski gibi duruyordu kumaşı . beğenmedin iade ettim"
0,bu ürüne ancak 1 yıldız verebilirim evet fotoğraflarda ışık farkı ile renk değişebilir ama bu kadarda olmaz elime ulaşan resmen krem rengi ve iğrenç kumaşı kalın ama beş para etmez sanki 3 yıldır giymişsin gibi eski duruyor almayın derim . !
0,iade ediyorum rengi soluk ürün kalitesini beğenmedim
0,ürünü alırken yorumlara ve puanına bakarak aldım . ama tam bir hayal kırıklığı beyaz olan yerleri gri gibi kirli beyaz sanki çok kırlıymış gibi duruyor ve fotoğraflarda ki gibi bir kaliteli duruşu yok çok da kalın değil
0,"dikişleri yamuk , rengi soluk beğenmedim geri iade ettim"
0,ilk yıkamada kol altındaki dikişler sökülür yakası tüylenmişti bir puanı bile haketmiyor
0,hiç beğenmedim . kumaş kalitesi çok kötü ve ince
0,dikişlerinde sıkıntı var . ceket bol kolları sıkı duruyor . hiç beğenmedik . iade .
0,idare eder
0,alacaklara tavsiyem illa da almak istiyorsanız siyah kıyafetle denilemeyin ilk yıkamada aşırı tüylendi dikişleri desen kol kısmı söküldü eski defalarca giyilmiş bir gömlekten farksız ama kumaşın kalitesizliği dışında desen duruşu güzel
0,aşırı kötü geldi almayın
0,"çok kötü bir ürün arka kısmını yamuk dikmişler , bir tarafı diğer taraftan daha dar kesilmiş"
0,çok kötü bir kumaşı var sanki yıllardır giyinilmiş gibi tiftiklenilmiş iade ettim
0,çok kalitesiz geri iade ettim
0,"her yeri ip doluydu kese kese bitiremedim , bir tuhaf gömlek modeli güzel ama resmen , dikmeyi becerememişler ."
0,yıkayınca kolları kısalıyor
0,"çok kalitesiz , bir kere giydim 1 yıldır giyiyorum gibi oldu !"
0,ürün kalın ama berbat bildiğin giyinmiş gibi geldi rengi daha soluk fotoğrafa göre ceket olarak değil de gömlek olarak giyebilirsiniz sizin kararınız
0,dar olmamasına rağmen ilk giymede kol arkası kocaman yırtıldı iki taraftan da sanırım defoluydu mecburen iade
0,iade ettim çok bol
0,omuz bölümü hatalı iadeyede geçkaldım öyle duruyor üzüldüm
0,ilk yıkama da 40 dereceyle çekti
0,beğenmedim çok tüylendi
0,aşırı oversize . değişik bir yapısı var beğenemedim . iade
0,"kesinlikle göründüğü gibi kaliteli değil . duruşu , rengi çok kötü . iade edeceğim"
0,hiç güzel değil ve kalıbı çok rahatsız
0,vücudu salaş ama kol düğmesi dar kapanmıyor bile . kumaşı eskimiş gibi kalitesiz . yıkanılınca çekerse çöp olacak
0,berbat tek kelimeyle
0,kolları çok kötü duruyor iade ettim
0,kumaşını beğenmedik iade ettim ürünü
0,ürünün kumaşı kalitesizdi ve tüy bırakıyordu asla ceket gibi de durmuyordu üzülerek iade ettim
0,omuzları çok aşağıda çok düşük gösteriyor
0,berbat bu paraya asla değmez
0,bu ürünlerden birini hediye birini de kendime aldım ikisi de yırtıldı maalesef hiç memnun kalmadım kumaşı çok kalitesiz çıktı bu ürünlerden birdaha almam
0,kumaşı hemen kol altından söküldü ve dikilmesi çok zor bir kumaş . alttan yama yaparak dikebildi terzi
0,göründüğü gibi değil hep iplikleri çıkıyor aldığıma bin pişmanım 🤮
0,çok tüylü iade ettim
0,çok beğenmiştim fakat 1 kere 30 derecede yıkamama rağmen inanılmaz çekti 😞😢😡
0,berbat daha hiç kullanmadan pamuklanmış rengi kesinlikle göründüğü gibi değil aşırı kalitesiz 1 yıldız bile çok
0,idare eder
0,rengi fotoğraftaki gibi gelmedi iade ettim hüsran
0,"ürün beklediğim kalitede de değil , duruşunu da beğenmedim ayrıca kolları kısa görünüyor"
0,pek tavsiye etmem arkadaşlar güzel üstte duruşu fakat dikiş yerleri hep sökülüyor hiç memnun kalmadım
0,daha sonra farkettim kolunun düğme yeri yırtık gelmiş . tavsiye değildir .
0,bu fiyata değecek bir gömlek değil👎kumaşı çok rahatsız edici
0,iplikleri söküldü
0,kaç günde iade verebiliyoruz
0,"ürün geldiğinde kumaşı , duruşu ile beğendim . bir kere giydim çıkarırken , kol manşetlerinde ve koltuk altlarında iplikleri gördüm . sökülmüştü . bundan sonra etrafına bakınmaya başladım . resmen dökülmeye başladı . artık geride veremem ..."
0,"ürünün dokuması dikiş yerlerinden sökülüyor . ilk giydiğim gün bir kolunun arkasından söküldüğünü fark ettim . terziye verdim tamirat gördü , ikinci giymemde de diğer kol aynı şekilde sokuldu . kumaşı örgü gibi olduğu için bu kez tamirat yaptırmak da mümkün değil , yani çöp oldu ."
0,çok kalitesiz
0,hiç iyi değil
0,pek tarzım değil
0,affedersiniz ama b * k gibi geldi kolun sokul pot hiç beğenmedim
0,ürün geldiğinde kalın olduğu için çok sevinmiştim sıcacık tutar kışın giyerim diye ama ilk giymede koltuk altı dikiş yerinden söküldü . aşırı derecede de tüy döküyor siyah kıyafetle giyilmez asla . .
0,"beklentimin altında kalitede geldi iadeyle götüremedim , beğenmedim ."
0,"arkadaşlar mankendeki kumulluk yok aşırı kalitesiz kumaşı her şeyi , nasıl ovdunuz ?"
0,kol bölümü defolu geldi iade ediyorum
0,ürün resmen eriyor ilk giydiğim gün koltuk altı sökülür erircesine ve bol olduğu halde dar da değildi memnun kalmadım
0,göründüğü gibi değil anca evde giyebilirsiniz
0,sakın almayın yapısı bile farklı
0,ilk gün sabah giydim akşam çoğu yeri söküldü 0 olsa 0 verirdim kolay kolay bu markadan bir daha alışveriş yapmayı düşünmüyorum👎🏻
0,hemen tüylenecek yapıda iade ettim o yüzden
0,kalitesini beğenmediğim için iade
0,hevesle aldım ama her yıkamada çekiyor küçülüyor . beyaz yerlerine siyahlar soldu rengi kötü görünüyor . dikişlerinden sökülüyor 2 kere diktim . evde falan giyip paramı kurtaracağım .
0,giymeden ilk yıkamada dikişleri ayrıldı maalesef çok kötü dikilecek gibi de değil hiç tavsiye etmiyorum
0,hiç beğenmedim aşırı ince parasını hak etmiyor
0,kesimi berbat asla almayın
0,tüyleniyor ben beğenmedim dikişleri çok zayıf bir giyişte attı hemen bu fiyatı değmez asla
0,hiç güzel değil . fiyatı katına almıştım . şimdi yarı yarıya indirmiş . keşke almasaydım .
0,ürün çok tüy bırakıyor ve tok bir kumaşı yok
0,bitlendi hiç güzel değil bu paraya bu ceket alınmaz
0,asla göründüğü gibi değil aşırı basit ve kesim çok garip iade
0,beğenmedim arkadaşlar resimde göründüğü gibi değil maalesef çok ince
0,sakın almayınnn ! ! ! ilk yıkamada yırtıldii !
0,berbat çıktı sanki ikinci el gibi iade için uğraşmak istemediğim için vermedim ilk yıkamada patladı her yeri
0,aşırı bir şekilde tüy döküyor yorumlara filan bakmayın kesinlikle almayın bence
0,ürün hemen yırtıldı ipleri açıldı bir defa tek giyindim
0,kenarı yırtıkmış geldiğinde mi öyleydi yoksa ben mi yaptım bilmiyorum ki benim yapamam da imkansız samsunda aldım ve istanbula dönmem gerektiği için iade edemedim almayın değmez
0,ürünü aldım ilk giymemde açılma oldu koltuk altlarında hiç güzel değil beğenmedim
0,parasını haketmez .
0,almayınnnn ! ! ! ürünü bir kere yünlü programında yıkadım kollardaki dikişler sokuldu .
0,bir yıkamada hemen çekti ve küçüldü hiç kullanamadım memnun kalmadım . düşük derecede yıkayınız alacaksınız da !
0,yıkayınca hem çekti hem de aşırı derecede pamuklandı . iade edeceğim .
0,dikiş yerlerinden atma yaptı çok kaliteli değil maalesef bir kaç defa giy at
0,duruşunu sevmedim . düğmeleri sanki kopacak gibi iplikleri sarkmış . ayrıca en fazla 50 tl eder ürün gereksiz pahalı
0,ilk geldiğinde zaten tülermişti dedim belki yıkanılınca geçer daha da kötü oldu almayın
0,hiç güzel değil kesinlikle almayın
0,"kol altları giyindiğim gün kendiliğinden yırtılmaya başladı , bir kaç kez diktiğime rağmen"
0,ilk başlarda bayılarak giydiğim bir gömlek ceketti falan bir hafta sonra heryeri sökülmeye başladı dikimde yapılmıyor kumaşından dolayı tavsiye etmiyorum hevesim kursağımda kaldı 😔
0,hiç memnun kalmadım ve üstelik hiç yıkamadığım halde 3 üncü kez giymeme rağmen koltuk altı komple sökülür şaşırdım kaldım anlamış değilim . o kadar para verdim olan olaya bakın ! ! !
0,buradan 3 ürün aldım 3 u de çok kötü kalitede incecik ceket gibi değil kesinlikle ne kadar indirime girerse girsin sakın almayın
0,29 ekimde verdiğim sipariş 20 kasımda elime ulaştı zaten ürünün kalitesini de hiç beğenmedim çok kaba durdu iade👎🏼
0,merhaba ürünü 1 ay önce aldım 30 derecede yıkamama rağmen kolları çekti iade alırmışsınız ?
0,"berbat bir ürün , insanları kandırmayın ya , o kadar kalitesiz ki , daha kullanmadan koltuk altlarında açılma oldu ve tüylendi bile"
0,ürün acayip tüy bırakıyor . giymesem kesinlikle almazdım . 1 kere giydikten sonra her yere tüy bıraktı ve üstü de tiftiklenildi .
0,hiç istediğim gibi değildi o yüzden iade ettim
0,ilk giydiğim gün koltuk altından söküldü
0,çok kötü hemen yırtıldı yazık oldu parama
0,ceket denilecek bir ürün değil maalesef oduncu gömlek . kalite vasat
0,asla göründüğü gibi değil ceket olarak asla giyilmez düşünceniz böyle giymekse onun dışında kumaşı daha düğmeleri açarken söküldü paranızı seviyorsanız almayın
0,berbat bir ürün 2 kere giydim ve sonuç bu yorumlarda görmüştüm aslında ama aldırış etmedim sonuç aynı verdiğim para çöp oldu
0,ilk hali mükemmel fakat 3 giymeden sonra her tarafı sokuldu . asla tavsiye etmem
0,hiç beğenmedim soluk ve tiftik tiftik geldi resmen
0,3 4 kere giydim dirseklerden tüylenmesene yaptı hiç memnun kalmadım
0,görüldüğü gibi değil
0,ürün sipariş ettim baya bekledim zaten ürün geldi ipler çıkıyor resimdeki durduğu gibi değil çekme de yapıyor 1 ay oldu geleli en fazla 5 kere giymişimdir ürünü artık giymiyorum düşünün iplerin hepsi bir yerden çıkıyor
0,teslimat çok berbat
0,bir tarafı dikilmiş bir tarafı dikilmiş yamuk da dikilmiş ayrıca hiç ama hiç beğenmedim iade edeceğim hangi kargoya vereceğim belli değil
0,ürünü bir ay önce aldım çok severek kullanıyordum fakat son hali içler acısı dikiş bölgesinden sökülmeye başladı tavsiye etmiyorum şikayetçi olacağım firmadan
0,ürünün kalitesi çok kötü . tülermiş şekilde geldi . kullanılmış gibi gözüküyor . iade
0,ürünün kalitesi çok kötü sadece 1 defa giydim ve yırtılmış iplikleri çok dandik gelmişti zaten ama bu detaya takılmadım neyse dedim ama bu kadar da olmaz yani verdiğimiz paraya yazık gerçekten bu yorumu görürseniz bu gömleği sakın almayın
0,arkadaşlar daha 1 ay olmadan koltuk altından yırtıldı . evet görüntü güzel . oversize . ancak bu kadar kolay şekilde atması ve tiftiklenilmesi hoş değil .
0,yırtık geldi
0,başta çok beğenerek almıştım ve giymiştim ama çok kötü 2. günden hemen sökülmeye başladı koltuk altları resmen dikişleri attı .
0,hep sökük geldi kendim halletmeye çalışacağım iadeyle uğraşmak istemiyorum
0,ilk geldiğinde voooov dedim ne güzel 2 gün sonra tüylendi ve gerçekten tam 2 günde tüylendi hem de sadece günde 4 saat giydikten sonra . .
0,ürün yapısı dolayışı ile tülermeye çok açık . paket geldiğinde de bazı kısımları tülermişti
0,felaket tüy döküyor siyah pantolon bluz hepsi bembeyaz oldu tüyden
0,very bad quality
0,kol altı yırtık geldi ve çok fazla bol duruyor
0,kargo inanılmaz geç geldi üstelik ürün kalıp olarak da çok geniş tam beden almama rağmen sanki üç tane ben girecekmişim gibi genişti bedeni
0,çok k kötü dandik kumaşı yırtık çıktı iade ettim hemen😞
0,36 beden almama rağmen 42 geldi hazırlayanların görme yetisinin olduğuna şüpheliyim
0,tam 20 günde ancak geldi bu yüzden sıfır olsa sıfır verirdim 👎🏻
0,ürün elime ulaştı bir kolu kısa defolu ürün yollamışlar
0,çok kapım gömlek gibi değil ceket gibi omuzları çok düşük çok ta rahat değil
0,"iki hafta sonra gelen ürün , kusurlu ürün . kumaşı çok kötü kalitesiz . iade talebi oluşturdum . ."
0,ürünün kumasında dokuma hataları vardı deforme olmuş tu bölge bölge iade ettim
0,ürünün kol yerinin arkası direk sökülmüş olarak geldi denemeden iade ettim .
0,bir an dedim ki göndermeyecekler 20 günde falan gönderdiler
0,kesinlikle tavsiye etmiyorum . ilk güzel gözükse bile kalitesiz bir ürün . bir kaç kere giydikten sonra bazı yerlerinden iplikleri söküldü ürün açıldı .
0,"ürün çok kötü . azerbaycana sıfarish etmişhdim . hiç tavsiye Emire'm , sakın almayın . ceketin kolları sökük sökük geldi"
0,ürünüm geldi güzel kalın fakat yıkadığında çekti ve 30 derecede yıkarım elimde kaldı resmen eğer bu yorumu herhangi bir yetkili okuyorsa lütfen ürünü incelemeye gitmesini istiyorum
0,ürün iki yıkamada dikişleri attı kesinlikle almayın iadeyi kabul . etmiyorlar . yazık
0,fotoğraftakiyle hiç ilgisi olmayan tamamen farklı triko ekru renk bir kazak gönderdiler . karıştırmışlar ya da yanlış göndermişler bilmiyorum . şimdi iade işlemi ile uğraşacağım ! !
0,o kadar geç geldi ki tam bir rezillik . üründe 5 para etmez . bir daha asla .
0,kalitesiz . defolu geldi iplikleri sökülüyor resmen
0,15 günden fazla oldu hala iadem olmadı ne iştir anlamadım gitti kötü firma
0,yazıklar olsun sonda kenara köşeye atılmış ürünü göndermişler bana resmen . rezalet .
0,sakın bu firmadan bir şey almayın kargo çok geç geliyor ve asla ulaşamıyorsunuz kendilerine
0,ürün çok güzel duruşu falan fakat hem geç geldi hem de 2 giyişimde kol dikişleri söküldü dokuması çok gevşek almayın
0,😡😡😡😡 ikinci girişimde bu hale geldi iki seferliğe mahsus giymek istiyorsanız alın sonrası çöp 😡
0,ürün hatalı çıktı geri iade edeceğim koltuk altı ve etrafı hep tel kaçık
0,ürün burada göründüğü gibi değil canlı ben buradaki görüntüsüne kanarak aldım alakası yok ama
0,ürün geldiğinde tüylenmişti iade etmek zorunda kaldım göründüğü gibi değil
0,ürün defolu geldi etiketi söktükten sonra fark ettiğim için iade edemedim kumaş olarak da aman aman bir kumaşı yok ilgilenen varsa bir daha düşünmeli
0,ürün defolu geldi görülmeyecek bir yerde de değil hiç mi kontrol edilmiyor gönderilirken ayrıca dikişleri de kalitesiz
0,"ürün çok geç elime ulaştı , günlerce ' sipariş hazırlanıyor ' durumundaydı . bir an kış bittikten sonra mı gelir acaba diye düşünmedim değil . ürünü bir heves alıyorsunuz , hevesiniz geçince anca elinize ulaşıyor . bu yüzden 1 yıldız ."
0,bu ürün gelmiyor çok ayrı başka bir ürün geliyor
0,geç gelen bir kargolanma olduğu gibi de ilk yıkamada söküldü ve kumaşından dolayı her terzi dikim yapamıyor . sürekli sökülüyor
0,yani 1 yıldızı bile haketmiyor bu ne kadar kötü ne kadar kalitesiz bir gömlek yaa 1 günde giydiğim gibi paramparça oldu koltuk altları kolunun tarafları hep sökülür parama yazık 😑
0,hiç iyi değil üründe dikiş . yerlerinde açılma yaptı . hem de tükenmiş bir şekilde gönderdiler .
0,çok güzel ama yırtık geldi maalesef iade
0,l beden aldım kalıbı normal fakat kollar robot gibi durdu rahat hareket edilemiyor alt kısmı uzun ve emanet gibi durdu ayrıca tüyleri kedi tüyünden beter yumak yumak dökülüyor o yüzden iade ettim
0,kalıbı aşırı büyük 😒
0,hem çok büyük hem defolu
0,aşırı tüy döküyor s söylememe rağmen çok büyük o yüzden iade
0,bütün pamuk üzerinizde kalıyor . fiyatını haketmeyecek ürün
0,kalıp çok aşırı büyük
0,çok beğenmedim geri yolladım büyük geldi
0,tüy kısmı resimdeki gibi değil onu da geçtim small almama rağmen büyük geldi kalıp geniş . ve mat duruşunu da sevemedim krem veya rugan siyah modeli bence daha geçerli iade edeceğim
0,ürün güzel fakat bedeni büyük ayrıca tüy bırakıyor o yüzden iade ettim
0,kumaşı karton gibi üstünüzde kalıp gibi duruyor hiç bekletmeden bir sonraki gün kargoya iadeye verdim şimdi paramın geri yatmasını bekliyorum .
0,çok çok büyük
0,ürün resmen kullanılmış . cebinden ıslak mendil çıktı . ayrıca sırt tarafındaki derisi çizilmiş . iade 👎🏻
0,eşime hediye aldım bugün elimize ulaştı fakat aşırı derece de tüy döküyor eşim beğendiği için iade etmeyi düşünmüyorum zamanla düzelir diye umut ediyorum . .
0,aşırı tüy döküyor ve emanet gibi durdu üzerimde üstelik koltuk altı söküktü
0,"bu markaya asla yakışmayan paketleme . paket patlamış şekilde elime ulaştı . bu derece özensiz olunacağını tahmin etmezdim . bir jelatin poşete dahi sarılmadan öylece konulmuş yazık . kaldı ki aşırı tüy dökmesi , beden konusunda sıkıntısı ek bir iade sebebi oldu ."
0,çok büyük kalıbı tüy döküyor beğenmedim iade olacak mecbur
0,berbat aldığım günden bu yana ütünün içini temizleyemedim . mümkün değil siyah veya koyu renklerle giyilmiyor . hatta beyazla dahi giyilmiyor . kalitede ve sağlık standartlarına asla uygun olmadığını düşünüyorum . hatta ürünü uluslar arası standartlara uygun bir yerde test ettirmeyi düşünüyorum . kesinlikle uygunluğu test edilmeli diye düşünüyorum .
0,kesinlikle fiyatını hak etmiyor aşırı derece de tüy döküyor kendi mağazasından siyahını almıştım o da aynı şekilde tüy dökmekte alacak olanların bilgisine bir beden küçük alınabilir iade olucak yazık oldu
0,korkunç tüy döküyor
0,"s aldım 160 50kg aşırı emanet durdu , sıcak falan da tutmuyor"
0,verdiğiniz paraya asla değmiyor aylardır boşuna stoğa girmesini beklemişim . üşenmesem kesinlikle iade edecektim uğraşmak istemiyorum . nasıl giyeceğimi kara kara düşünüyorum . aşırı tüy bırakıyor . bildiğiniz ürün dökülüyor elinizde kalıyor . aşırı kalitesiz fiyatı desen çeyreklesene yarışıyor değseydi bari . uzdu 😔
0,tüyleri çok dökülüyor ve hatta uçuşuyor tavsiye etmiyorum
0,kalıpları baya büyük ve tüy çok döküyor yarısı üstümde kaldı .
0,beğenmedim
0,tüy döküyor
0,ürün berbat sakın 900 tl para verip almayın . tüyleri parça parça resmen dökülüyor bir süre sonra montta tüy kalmıycaktır . iade ettim paranıza yazık .
0,ürün çok tüy bırakıyor ve kalıbı her halükarda büyük duruyor . fotoğraflardaki gibi değil .
0,kesinlikle fiyatına değmeyen bir ürün stradivarius markasını çok sevmeme rağmen bu ürününü asla beğenmedim benzer markaların birer ceketlerinin daha güzel olduğunu söyleyebilirim en küçük bedenini almama rağmen aşırı aşırı bol ve üstte asla güzel durmayan bir ceket tam bir hayal kırıklığı
0,"şubatta aldım çok beğenerek bir kez giyemedim . çünkü yün banyosu yapmış gibi oldum . böyle bir marka böyle bir düşüncesizliği nasıl yapar :/ kuru temizlemeye gönderdim , ıslatıp hali fırçasıyla taradım , süpürgeyle çektim asla gitmiyor . ne olacak böyle , tüyler nasıl gidecek bilmiyorum ."
0,hem pahalı hem kullanışsız bu çok beğenenler nasıl çok beğendiler anlamıyorum . kolum kıpırdamıyor içinde o kadar rahatsız edici kalınlıkta bir ceket ki o kadar kaba ki asla tavsiye etmiyorum bir başak burcu kadını olarak bu haklı eleştirimi göz önünde bulundurup kesinlikle almayın anında iadede
0,çok kaba oldu iade ediyorum
0,çok fazla tüy döküyor maalesef iade 😐
0,berbat çok kötü tüy döküyor iade edeceğim kalitesiz
0,çok beğenerek aldım ama aşırı tüy dökmesi üzdü . maalesef iade ettim .
0,aşırı kaba ve tüyleri komple üstünüze yapışıyor iade ettim
0,çok kötü her yer tüy . o fiyata bu kadar kalitesiz bir ürün görmedim . maalesef iade
0,çok kaba aşırı derecede tüy bıraktı iade ettim
0,ürün şık ama aşırı aşırı tüy döküyor . bu kadar paraya böyle olması üzücü iade maalesef 😑
0,"aşırı kalitesiz , berbat tüy döküyor bedeni salaş değil dar kesim ama gereksiz uzun oversize kısmı gibi değil yani saçma . açmamla geri iade etmem bir oldu . bu parayı verip onca uğraşıp birde giymişler hayretler içindeyim ."
0,ben böyle bir tüy dökme görmedim . acilen çözüm bulunmalı . neredeyse iade eden herkes bu tüy sorunundan iade etmiş . yani yorumları okurken ne kadar olabilirkiii demiştim gerçekten şoktayım ne kadar olabilirse o kadar😣 daha giyinmeyi bırakın kutudan çıkarırken her yer üstüm başım saçım tüy oldu her yerde tüyler uçuşuyor . direk iade .
0,içindeki o yünlü kısmın görselleri ile alakası yok iade edeceğim
0,hiç beğenmedim kalitesiz duruyor
0,çok berbat giydiğiniz şeyin üstünde direk yünler kalıyor yün kazakla yada siyah birşeyle giyildiğinde düşünemiyorum bile
0,çok beğenerek aldım ama tüy yumak yumak döküyor ona çözüm yok maalesef geri iade edeceğim
0,çok tüy döktü ve kalıp gibi durdu
0,kürkünün rengi görselden daha farklı kirlenmiş gibi bir görünümü var . karton gibi kollarımı hareket ettirdiğimde . iade
0,şık görünüyor olabilir ama çok kalitesiz . paranıza yazık . katını açtığım anda yerlere tüyleri dökülmeye başladı . ceketi denedikten sonra üzerimde o kadar çok tüy vardı ki eşim beni baştan aşağı süpürdü . siyah deri gözüken kısımları da kalın poşet gibi tuhaf bir materyal . ben hemen iade ediyorum ama alan nasıl almış da kullanmış şaşırdım .
0,ürün göründüğünden çok kötü asla tavsiye etmiyorum . iade süreci çok sıkıntılı geçti sürekli 2 iş günü dediler hala iadeyi gercekleştirmediler .
0,çok şık fakat aşırı tüy dökülüyor evim tüy yumağı oldu üzülerek iade
0,aşırı derecede tüy döküyor almadan önce çok beğeniyordum aldım fakat olduğu gibi tüyler elime topak topak geliyor iade edeceğim
0,"bu paraya iyi değil çok pahalı ama neresi bu kadar para ediyor anlamadım , ayrıca ne indirime girdi ne bir şey pahalıyken aldım , umarım bir sene kullanılacak bir şey değildir de parama yazık olmaz , insan kazıklamaktan başka bir şey değil yeminle ..."
0,tüy döküyor yorumlarına rağmen aldım ancak bakın bu artık tüy dökme değil dikiş birleşim yerlerini hafif tutup çekince direkt elinize kürk topak topak geliyor . model çok güzel nasıl böyle bir saçmalık yapılır inanılır gibi değil . yazık oldu .
0,çok kaba çok ağır . çuval gibi . iade ettim
0,"kesinlikle bu parayı hak etmiyor , o kadar çok dökülüyor ki anlatamam ayrıca dikiş yerlerinden türler çıkık halde geldi kıyafetimi mahvetti kesinlikle bu paraya değmez . derisi zaten buruş buruş duruyor . hayal kırıklığı maalesef"
0,iki defa sipariş verdim ikisinde de defolu ürün gönderildi iade edeceğim
0,tüy döktüğü için üzülerek iade ediyorum .
0,çok tüy döküyor
0,tüm tüyleri dökülüyor . giydiğiniz an tüm kıyafetiniz tüy oluyor .
0,derisi dökülecekmiş gibiydi iade ettim çok da kaba duruyordu
0,dikişleri defolu geldi ve aşırı tüy döküyor stradivarius a hiç yakıştıramadım çok tarz model ama bu hatalar tüm güzelliğini kapatıyor üzgün olarak iade edeceğim 😞
0,"kemersiz gönderildi , iade"
0,firma iadeni halen yapmadı ürün kutusu dahi açılmadan iade edildi fakat firma o kadar kötü ki dava açacağım artık .
0,çok kaba s aldım ama sanki l gibi . tüyleri tüm kıyafetinize yapışıyor . iade edeceğim
0,ben 700 lira Clup'ta böyle kötü bir mont görmedim gerçekten koltuk altı sökük kolunda deforme olmuş yerler vardı . derisi çok kalitesiz her hangi bir yağmur suyu bile değse derisi soyulacakmış gibi iade ettim bir daha da bu markadan mağazası haricinde bir şey almayı planlamıyorum
0,ürün geçen hafta 600 liraydı . bu hafta sözde 500 lira ve üzeri alışveriş yapana 100 lira indirim kampanyası var . montun fiyatını 700 lira yapıp insanlara indirimli ürün diye eski fiyatına satmak size yakışır 👍🏻
0,ürün etiketsiz geldi ve brine ait parfüm kokuyor . gerçekten bu fiyata bu kadar disiplinliksizlik olmaz .
0,ürün hatalı geldi
0,2 ürün sipariş verdim ikisi de defolu geldi
0,yani tek kelime ile berbat bir ürün çok yazık cidden insanların parasına giydiğim an itibari ile 3 tane kıyafetimi atmak zorunda kaldım yumak yumak tüyler bırakıyor o kadar üzgünüm ki ve tambi hayal kırıklığıydı üretim hatası olan bir ürün neden bu fiyata satışa konuşur anlamıyorum umarım iadesi yapılır
0,abartısız çok kötü inanılmaz dökülüyor giymek mümkün değil top top tüyler kopuyor yakası dengesiz fermuarının yan kesiminden diyeceğim fakat açıkken de fermuar kapalıyken de yaka kısmı yamuk duruyor model güzel evet ama bu paraya bu rezalet de çekilmez yani
0,iç kürkü inanılmaz tüy bırakıyor asla almayın
0,kalıbı çok saçma boyu uzun kalıyor ama astarı dar rengi de çok kötü iade
0,aşırı bol ve uzun . oversize giyinen biri olarak 1.72 boy 57 kiloyum benim için bile m bedeni bol .
0,çok çok uzun ve inanılmaz bol . kendi bedenimden 1 beden küçük almama rağmen aşırı büyük oldu
0,çok uzun ve göründüğünden daha koyu gri emanet gibi durdu o yüzden iade edildi kumaşı idare eder
0,ürün biraz bol kalıp 34 beden birine büyük geliyor salaş sevenler alabilir
0,çok büyük geldi ve uzun 36beden olmasına rağmen
0,aşırı oversize 34 bedeni bile dedemin ceketi gibi oldu
0,bedeni tam oldu biraz ince
0,kumaş kalitesi çok kötü 1.73 boyum bana uzun oldu beğenmedim iade ediyorum
0,en küçük beden aldığım halde çok bol ve uzun duruşu çok kötü iade ediyorum
0,ya böyle rezalet bir dikiş kısmı olamaz bir omuz kısmı düzgün dikilmiş diğeri saçma sapan bir omzum kısa bir omzum geniş durdu şimdi iadeyle kim uğraşacak
0,"hiç beğenmedim elbise gibi upuzun , 36 bedeni bile 42 gibi , iade"
0,34 beden olmama rağmen 36 aldım kolları çok kastı
0,"düzeltme yapıyorum . sadece 2 kere giydim her yeri tüylendi , sırtında ipler çekilmeye başladı . almayın ."
0,pantolonla takım almama rağmen ton farkı var ve ceket çok büyük 165 boy 58 kilo 38 beden çuval gibi oldu
0,kalitesiz duruyor ayrıca kumaşı incecik aşağısı o kadar kötü durdu ki iade ettim
0,bedenlerde baya fark var
0,böyle büyük bir ceket olamaz 1.70 boy 50 kgyim elbise gibi oldu 34 bedeni birde takım almıştım pantolon bebek üst berbat
0,166 boy 60 kilo 38 beden aldım çok kötü durdu aşırı uzun geldi ve ürün aşırı kalitesiz duruyor
0,maalesef çok beğenmedim çok tok bir kumaşı yok hemen kırışıyor bide baya bol m giyen bile s alsa olur bence
0,"34 bedeni 42 beden birine rahatlıkla olur , kalıplarla ciddi hatalar var , kumaşı güzel yumuşak ama kullanamadıktan sonra çok da önemi yok , büyük hayal kırıklığı"
0,"çok kötü , 2 beden büyük almama rağmen kolları çok dr ve kısa kumaşı kötü boyu rezalet çöpe atacak paranız varsa çöpe atın bu cekete vermeyin"
0,ürün eteklerine doğru genişliyor fotoğraflarda o kadar geniş durmuyordu ama ürünün etekleri gerçekten geniş oluyor 34 beden giymeme rağmen çok geniş ve kalitesiz durdu beğendiğim söylenemez
0,kumaşını çok beğenmedim kalıbı da bende güzel durmadı iade etmek zorunda kaldım . paramı birkaç gün içinde iade edip sorun çıkarmadığı için trendyola teşekkür ederim
0,kalıbı güzel değil ayrıca önerilen kombindeki pantolon ile takım olması işin aldım renk tonu tutuyor bu yüzden iade ettim .
0,"ürünü pantolonuyla birlikte takım olarak aldık ancak pantolon ve ceketin rengi birbirini tutmuyor , ceketin dikişleri kötü ve iplikler sarkıyor , kumaş kalitesi de kötü . direkt iade ."
0,altüst olarak almıştım ama aynı bedenler olmasına rağmen aynı ton gelmedi bir de üstüne ceket lekeli geldi . trendyolmilla’yı çok severim ama bu ürün gerçekten berbat . hem kumaş olarak çok geride hem de 34 olmasına ve kilolu olmama rağmen çok bol ve uzun oldu
